OBJECTID,ZoningCode,Description,ZoningGroup,Link,Link_Fr,Description_Fr,GlobalID,Shape__Area,Shape__Length
1713,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,a9a734ef-c010-4c9f-a61c-826159dd19f3,993.435546875,125.479959947972
1714,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,29f57974-e6e4-4003-882d-d47f34f84b20,7413.11328125,365.392254086407
1715,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,42bd4535-fe7e-4c6a-90c2-1c1054fd13ed,485.970703125,92.5835045943142
1716,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,b9f8b341-96db-4e9e-9885-0851aabfc3f7,8972.84765625,496.903846812277
1717,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,ac18a8ad-29c5-4532-bfe6-457421d0fcc4,7704.23828125,369.871343886368
1718,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,f44affff-5849-4472-9039-933ac03b9430,7374.4921875,389.97340696172
1719,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,2ea52e73-996c-4530-8caf-09681935d2db,1309.34375,173.879611130051
1720,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,08076d34-a3d1-4d7b-a414-23f1a4735e2f,332.615234375,81.1365924507393
1721,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,54ab733f-7f9d-47e4-9106-eba6504b141b,4463.740234375,453.819555646739
1722,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,b7bbea81-7780-41c5-bd1a-cd5815f43fde,7789.33984375,400.693625857668
1723,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,bf69f247-23e7-4ad1-a3d3-24b3b7132670,14140.9453125,769.551756671467
1724,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,a418bda1-75c7-485c-8c40-34cce8d2e1e6,8986.419921875,411.397864655363
1725,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,881371af-08cb-4b2a-bcfb-1692010038e5,11081.236328125,630.802274758014
1726,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,2b977625-a037-4b77-ad8e-1445ad0e1529,1135.22265625,135.370406973426
1727,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,705e53df-8c99-40f9-a99c-d3b1e5f9e538,36027.349609375,898.310629696152
1728,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,93ac960a-da26-41ec-b848-f387439f3fb6,61595.638671875,1702.58591595544
1729,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,c8ec1649-642d-46a0-9ba1-0f0a9a44d99d,723.021484375,119.371733919663
1730,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,941b7526-4596-493d-afbb-825f3b176093,1449.625,175.988255255706
1731,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,2648b2de-19b3-4a0f-93db-d883cbcdd305,83097.0859375,1886.11993957483
1732,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,bf9614e5-e15f-4240-909a-baa767cfcd8e,2438.119140625,217.757291599388
1733,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,81ffcd0b-b691-495f-be42-2dfa3ade6951,1401.185546875,163.625700251269
1734,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,12914b81-d81a-4b39-a078-dd665579699e,2510.685546875,214.4031994242
1735,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,43919ceb-0680-4082-ab8a-4cc12bd19d2d,3666.548828125,264.947239750176
1736,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,9eeb7806-225c-4574-8d08-3d2d326042a8,1842.576171875,186.802621475963
1737,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,4b90117e-a8a2-4633-8ca2-4206d61b1e1c,19755.642578125,924.933940431135
1738,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,3997c151-6157-4711-b529-767a2dd7b0bc,1908.560546875,199.854064241969
1739,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,39b89501-7d13-4081-9bad-7b38c3708b53,18872.16796875,573.983912898515
1740,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,771ef539-c6fe-40d1-a2b2-9ee068de2d40,26798.3125,973.22659757078
1741,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,68823495-252e-47bd-afc6-ecd05a6dbd5b,27374.619140625,666.436462942548
1742,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,f90ea305-355c-47eb-9695-060f4a2052dd,22173.375,670.35880156473
1743,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,2a164895-4960-4346-8124-d226edde77ad,14629.974609375,773.765070234836
1744,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,fb18ba1d-66fa-4ad9-b92a-5fdcbf3a8e2c,13556.5546875,479.877456491792
1745,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,8dc8d565-2caf-4e16-9e2d-cf57d1cbe93a,11761.029296875,525.813775449573
1746,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,f5ae0fee-fe34-4661-a221-af3c7e859e13,11867.177734375,653.933959080656
1747,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,3a268b9f-a654-428f-a1e0-74888820907b,614.921875,142.636463031337
1748,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,41e50f6c-86ed-41c2-ae90-a58579328f4e,7607.876953125,375.378151768554
1749,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,0e10bdc2-18a9-4705-94f2-09876e8d2155,936.697265625,149.67641236272
1750,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,d3f977c2-518e-4fed-ab5d-3c69e0ea49af,1294.36328125,144.538585320912
1751,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,12e6d0a6-3a90-4891-b86e-903f8b0c1d54,1187.251953125,138.135578960828
1752,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,e1b1e2d6-dc1c-42e6-8612-82640b813430,2346.83984375,201.905145130052
1753,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,dcafc571-83e9-4b64-bb6f-4b83b70435f6,24895.8046875,927.055059305615
1754,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,242deae9-e73f-4692-bc8a-d92440ed0ea9,11139.685546875,488.231950458652
1755,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,48df1bd2-89cc-4460-a5f2-eefac89f3849,8168.29296875,446.445938030443
1756,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,65c935df-83ee-41b4-a7ae-46601c1bb742,2378.666015625,204.340097477686
1757,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,59c2017d-6f7e-478a-acfc-fdeb95f262cb,9352.111328125,525.735131099159
1758,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,95e2693b-065a-4b45-9893-fdb110c6760a,16087.123046875,728.581512122451
1759,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,7e88cd74-f320-4425-a90e-f5312f2b1b8d,1589.798828125,176.30683387087
1760,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,117fa94b-a8e5-421c-b138-71519fb06dc0,1406.240234375,161.287469099712
1761,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,f0903ed7-7027-49e9-8009-cc5a357ce19c,2208.580078125,235.873743236631
1762,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,f59c2aa5-63ee-45e2-97e5-025889e0e937,8207.578125,485.158979889432
1763,RH,High-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/31aafe38bb094f55b14f6a8b19a3fb09/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/902d7a7a3ea44980b4d8216a6240111c/data,Résidentielle – Immeubles d’habitation de grande hauteur,54b938b6-c51a-4934-85f4-e8cfcfd9c64b,22039.376953125,652.977976844934
1764,RH,High-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/31aafe38bb094f55b14f6a8b19a3fb09/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/902d7a7a3ea44980b4d8216a6240111c/data,Résidentielle – Immeubles d’habitation de grande hauteur,fabecd9d-10c9-48a8-8ff1-59a2c63d2cb6,14917.99609375,489.682590086428
1765,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,b5ed16ae-c8a2-4685-a884-71e365e2ff30,16064.724609375,594.4782374394
1767,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,c65db1b7-b0b1-4031-ab88-c1bd530be619,4850.384765625,291.146788046756
1768,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,efd1b589-9788-4f1d-a947-91b54bfd06bf,658.08984375,104.20914898672
